"species"	"site"	"season"	"count"
"5"	"16"	"5"	1
"1"	"17"	"5"	4
"2"	"17"	"5"	0
"3"	"17"	"5"	0
"4"	"17"	"5"	0
"5"	"17"	"5"	5
"1"	"18"	"5"	6
"2"	"18"	"5"	0
"3"	"18"	"5"	0
"4"	"18"	"5"	0
"5"	"18"	"5"	0
"1"	"19"	"5"	14
"2"	"19"	"5"	0
"3"	"19"	"5"	0
"4"	"19"	"5"	7
"5"	"19"	"5"	1
"1"	"20"	"5"	5
"2"	"20"	"5"	0
"3"	"20"	"5"	15
"4"	"20"	"5"	10
"5"	"20"	"5"	1
"1"	"21"	"5"	10
"2"	"21"	"5"	0
"3"	"21"	"5"	1
"4"	"21"	"5"	4
"5"	"21"	"5"	5
"1"	"22"	"5"	1
"2"	"22"	"5"	0
"3"	"22"	"5"	0
"4"	"22"	"5"	2
"5"	"22"	"5"	4
"1"	"23"	"5"	2
"2"	"23"	"5"	0
"3"	"23"	"5"	0
"4"	"23"	"5"	3
"5"	"23"	"5"	0
"1"	"24"	"5"	1
"2"	"24"	"5"	0
"3"	"24"	"5"	0
"4"	"24"	"5"	4
"5"	"24"	"5"	0
"1"	"25"	"5"	0
"2"	"25"	"5"	0
"3"	"25"	"5"	0
"4"	"25"	"5"	5
"5"	"25"	"5"	2
"1"	"26"	"5"	2
"2"	"26"	"5"	0
"3"	"26"	"5"	0
"4"	"26"	"5"	14
"5"	"26"	"5"	2
"1"	"27"	"5"	0
"2"	"27"	"5"	0
"3"	"27"	"5"	1
"4"	"27"	"5"	0
"5"	"27"	"5"	0
"1"	"28"	"5"	6
"2"	"28"	"5"	0
"3"	"28"	"5"	2
"4"	"28"	"5"	4
"5"	"28"	"5"	0
"1"	"29"	"5"	0
"2"	"29"	"5"	0
"3"	"29"	"5"	0
"4"	"29"	"5"	0
"5"	"29"	"5"	0
"1"	"30"	"5"	0
"2"	"30"	"5"	0
"3"	"30"	"5"	0
"4"	"30"	"5"	0
"5"	"30"	"5"	7
"1"	"31"	"5"	0
"2"	"31"	"5"	0
"3"	"31"	"5"	0
"4"	"31"	"5"	0
"5"	"31"	"5"	0
"1"	"32"	"5"	0
"2"	"32"	"5"	0
"3"	"32"	"5"	0
"4"	"32"	"5"	0
"5"	"32"	"5"	0
"1"	"33"	"5"	NA
"2"	"33"	"5"	NA
"3"	"33"	"5"	NA
"4"	"33"	"5"	NA
"5"	"33"	"5"	NA
"1"	"34"	"5"	1
"2"	"34"	"5"	0
"3"	"34"	"5"	0
"4"	"34"	"5"	0
"5"	"34"	"5"	0
"1"	"35"	"5"	0
"2"	"35"	"5"	0
"3"	"35"	"5"	0
"4"	"35"	"5"	1
"5"	"35"	"5"	2
"1"	"36"	"5"	0
"2"	"36"	"5"	0
"3"	"36"	"5"	0
"4"	"36"	"5"	0
"5"	"36"	"5"	0
"1"	"37"	"5"	1
"2"	"37"	"5"	0
"3"	"37"	"5"	0
"4"	"37"	"5"	0
"5"	"37"	"5"	2
"1"	"38"	"5"	1
"2"	"38"	"5"	0
"3"	"38"	"5"	0
"4"	"38"	"5"	0
"5"	"38"	"5"	0
"1"	"39"	"5"	1
"2"	"39"	"5"	0
"3"	"39"	"5"	0
"4"	"39"	"5"	1
"5"	"39"	"5"	1
"1"	"40"	"5"	0
"2"	"40"	"5"	0
"3"	"40"	"5"	0
"4"	"40"	"5"	0
"5"	"40"	"5"	0
"1"	"41"	"5"	4
"2"	"41"	"5"	0
"3"	"41"	"5"	0
"4"	"41"	"5"	0
"5"	"41"	"5"	16
"1"	"42"	"5"	0
"2"	"42"	"5"	0
"3"	"42"	"5"	0
"4"	"42"	"5"	2
"5"	"42"	"5"	3
"1"	"43"	"5"	0
"2"	"43"	"5"	0
"3"	"43"	"5"	0
"4"	"43"	"5"	0
"5"	"43"	"5"	2
"1"	"44"	"5"	3
"2"	"44"	"5"	1
"3"	"44"	"5"	0
"4"	"44"	"5"	1
"5"	"44"	"5"	0
"1"	"45"	"5"	0
"2"	"45"	"5"	0
"3"	"45"	"5"	0
"4"	"45"	"5"	2
"5"	"45"	"5"	1
"1"	"46"	"5"	0
"2"	"46"	"5"	0
"3"	"46"	"5"	0
"4"	"46"	"5"	3
"5"	"46"	"5"	6
"1"	"47"	"5"	5
"2"	"47"	"5"	0
"3"	"47"	"5"	7
"4"	"47"	"5"	1
"5"	"47"	"5"	12
"1"	"48"	"5"	1
"2"	"48"	"5"	0
"3"	"48"	"5"	12
"4"	"48"	"5"	0
"5"	"48"	"5"	11
"1"	"49"	"5"	2
"2"	"49"	"5"	0
"3"	"49"	"5"	5
"4"	"49"	"5"	11
"5"	"49"	"5"	7
"1"	"50"	"5"	0
"2"	"50"	"5"	0
"3"	"50"	"5"	0
"4"	"50"	"5"	1
"5"	"50"	"5"	0
"1"	"51"	"5"	0
"2"	"51"	"5"	0
"3"	"51"	"5"	0
"4"	"51"	"5"	5
"5"	"51"	"5"	2
"1"	"52"	"5"	0
"2"	"52"	"5"	0
"3"	"52"	"5"	0
"4"	"52"	"5"	1
"5"	"52"	"5"	0
"1"	"53"	"5"	2
"2"	"53"	"5"	0
"3"	"53"	"5"	0
"4"	"53"	"5"	2
"5"	"53"	"5"	0
"1"	"54"	"5"	5
"2"	"54"	"5"	0
"3"	"54"	"5"	0
"4"	"54"	"5"	2
"5"	"54"	"5"	0
"1"	"55"	"5"	0
"2"	"55"	"5"	2
"3"	"55"	"5"	0
"4"	"55"	"5"	11
"5"	"55"	"5"	14
"1"	"56"	"5"	0
"2"	"56"	"5"	0
"3"	"56"	"5"	0
"4"	"56"	"5"	4
"5"	"56"	"5"	4
"1"	"57"	"5"	1
"2"	"57"	"5"	0
"3"	"57"	"5"	0
"4"	"57"	"5"	14
"5"	"57"	"5"	0
"1"	"58"	"5"	6
"2"	"58"	"5"	0
"3"	"58"	"5"	0
"4"	"58"	"5"	2
"5"	"58"	"5"	9
"1"	"59"	"5"	10
"2"	"59"	"5"	0
"3"	"59"	"5"	0
"4"	"59"	"5"	5
"5"	"59"	"5"	3
"1"	"60"	"5"	0
"2"	"60"	"5"	0
"3"	"60"	"5"	0
"4"	"60"	"5"	12
"5"	"60"	"5"	13
"1"	"61"	"5"	1
"2"	"61"	"5"	0
"3"	"61"	"5"	1
"4"	"61"	"5"	2
"5"	"61"	"5"	0
"1"	"62"	"5"	2
"2"	"62"	"5"	0
"3"	"62"	"5"	0
"4"	"62"	"5"	4
"5"	"62"	"5"	5
"1"	"63"	"5"	0
"2"	"63"	"5"	0
"3"	"63"	"5"	0
"4"	"63"	"5"	3
"5"	"63"	"5"	0
"1"	"64"	"5"	0
"2"	"64"	"5"	0
"3"	"64"	"5"	0
"4"	"64"	"5"	1
"5"	"64"	"5"	7
"1"	"65"	"5"	0
"2"	"65"	"5"	0
"3"	"65"	"5"	0
"4"	"65"	"5"	0
"5"	"65"	"5"	0
"1"	"66"	"5"	0
"2"	"66"	"5"	0
"3"	"66"	"5"	0
"4"	"66"	"5"	5
"5"	"66"	"5"	0
"1"	"67"	"5"	0
"2"	"67"	"5"	0
"3"	"67"	"5"	0
"4"	"67"	"5"	0
"5"	"67"	"5"	0
"1"	"68"	"5"	0
"2"	"68"	"5"	0
"3"	"68"	"5"	0
"4"	"68"	"5"	3
"5"	"68"	"5"	2
"1"	"69"	"5"	NA
"2"	"69"	"5"	NA
"3"	"69"	"5"	NA
"4"	"69"	"5"	NA
"5"	"69"	"5"	NA
"1"	"70"	"5"	1
"2"	"70"	"5"	0
"3"	"70"	"5"	0
"4"	"70"	"5"	0
"5"	"70"	"5"	8
"1"	"71"	"5"	0
"2"	"71"	"5"	0
"3"	"71"	"5"	0
"4"	"71"	"5"	0
"5"	"71"	"5"	0
"1"	"72"	"5"	0
"2"	"72"	"5"	0
"3"	"72"	"5"	0
"4"	"72"	"5"	0
"5"	"72"	"5"	0
"1"	"73"	"5"	0
"2"	"73"	"5"	0
"3"	"73"	"5"	0
"4"	"73"	"5"	0
"5"	"73"	"5"	0
"1"	"74"	"5"	0
"2"	"74"	"5"	0
"3"	"74"	"5"	0
"4"	"74"	"5"	0
"5"	"74"	"5"	0
"1"	"75"	"5"	2
"2"	"75"	"5"	0
"3"	"75"	"5"	0
"4"	"75"	"5"	11
"5"	"75"	"5"	17
"1"	"76"	"5"	0
"2"	"76"	"5"	0
"3"	"76"	"5"	0
"4"	"76"	"5"	0
"5"	"76"	"5"	0
"1"	"77"	"5"	NA
"2"	"77"	"5"	NA
"3"	"77"	"5"	NA
"4"	"77"	"5"	NA
"5"	"77"	"5"	NA
"1"	"78"	"5"	NA
"2"	"78"	"5"	NA
"3"	"78"	"5"	NA
"4"	"78"	"5"	NA
"5"	"78"	"5"	NA
"1"	"79"	"5"	0
"2"	"79"	"5"	0
"3"	"79"	"5"	0
"4"	"79"	"5"	3
"5"	"79"	"5"	1
"1"	"80"	"5"	4
"2"	"80"	"5"	0
"3"	"80"	"5"	0
"4"	"80"	"5"	2
"5"	"80"	"5"	4
"1"	"81"	"5"	3
"2"	"81"	"5"	0
"3"	"81"	"5"	0
"4"	"81"	"5"	8
"5"	"81"	"5"	2
"1"	"82"	"5"	1
"2"	"82"	"5"	0
"3"	"82"	"5"	0
"4"	"82"	"5"	15
"5"	"82"	"5"	0
"1"	"83"	"5"	2
"2"	"83"	"5"	0
"3"	"83"	"5"	0
"4"	"83"	"5"	0
"5"	"83"	"5"	4
"1"	"84"	"5"	2
"2"	"84"	"5"	0
"3"	"84"	"5"	0
"4"	"84"	"5"	4
"5"	"84"	"5"	0
"1"	"85"	"5"	0
"2"	"85"	"5"	0
"3"	"85"	"5"	0
"4"	"85"	"5"	2
"5"	"85"	"5"	9
"1"	"86"	"5"	0
"2"	"86"	"5"	2
"3"	"86"	"5"	0
"4"	"86"	"5"	22
"5"	"86"	"5"	0
"1"	"87"	"5"	0
"2"	"87"	"5"	0
"3"	"87"	"5"	0
"4"	"87"	"5"	0
"5"	"87"	"5"	0
"1"	"88"	"5"	0
"2"	"88"	"5"	0
"3"	"88"	"5"	0
"4"	"88"	"5"	0
"5"	"88"	"5"	0
"1"	"89"	"5"	0
"2"	"89"	"5"	0
"3"	"89"	"5"	0
"4"	"89"	"5"	4
"5"	"89"	"5"	1
"1"	"90"	"5"	0
"2"	"90"	"5"	0
"3"	"90"	"5"	1
"4"	"90"	"5"	0
"5"	"90"	"5"	0
"1"	"91"	"5"	0
"2"	"91"	"5"	0
"3"	"91"	"5"	0
"4"	"91"	"5"	2
"5"	"91"	"5"	5
"1"	"92"	"5"	2
"2"	"92"	"5"	0
"3"	"92"	"5"	0
"4"	"92"	"5"	3
"5"	"92"	"5"	1
"1"	"93"	"5"	0
"2"	"93"	"5"	0
"3"	"93"	"5"	1
"4"	"93"	"5"	2
"5"	"93"	"5"	2
"1"	"94"	"5"	0
"2"	"94"	"5"	0
"3"	"94"	"5"	0
"4"	"94"	"5"	9
"5"	"94"	"5"	2
"1"	"95"	"5"	0
"2"	"95"	"5"	0
"3"	"95"	"5"	0
"4"	"95"	"5"	1
"5"	"95"	"5"	0
"1"	"1"	"6"	0
"2"	"1"	"6"	0
"3"	"1"	"6"	0
"4"	"1"	"6"	0
"5"	"1"	"6"	0
"1"	"2"	"6"	0
"2"	"2"	"6"	0
"3"	"2"	"6"	0
"4"	"2"	"6"	0
"5"	"2"	"6"	0
"1"	"3"	"6"	0
"2"	"3"	"6"	0
"3"	"3"	"6"	0
"4"	"3"	"6"	0
"5"	"3"	"6"	19
"1"	"4"	"6"	0
"2"	"4"	"6"	0
"3"	"4"	"6"	0
"4"	"4"	"6"	0
"5"	"4"	"6"	0
"1"	"5"	"6"	NA
"2"	"5"	"6"	NA
"3"	"5"	"6"	NA
"4"	"5"	"6"	NA
"5"	"5"	"6"	NA
"1"	"6"	"6"	0
"2"	"6"	"6"	0
"3"	"6"	"6"	0
"4"	"6"	"6"	0
"5"	"6"	"6"	0
"1"	"7"	"6"	0
"2"	"7"	"6"	0
"3"	"7"	"6"	0
"4"	"7"	"6"	0
"5"	"7"	"6"	0
"1"	"8"	"6"	0
"2"	"8"	"6"	0
"3"	"8"	"6"	0
"4"	"8"	"6"	0
"5"	"8"	"6"	0
"1"	"9"	"6"	0
"2"	"9"	"6"	0
"3"	"9"	"6"	0
"4"	"9"	"6"	0
"5"	"9"	"6"	0
"1"	"10"	"6"	0
"2"	"10"	"6"	0
"3"	"10"	"6"	3
"4"	"10"	"6"	0
"5"	"10"	"6"	0
"1"	"11"	"6"	NA
"2"	"11"	"6"	NA
"3"	"11"	"6"	NA
"4"	"11"	"6"	NA
"5"	"11"	"6"	NA
"1"	"12"	"6"	0
"2"	"12"	"6"	0
"3"	"12"	"6"	8
"4"	"12"	"6"	10
"5"	"12"	"6"	15
"1"	"13"	"6"	0
"2"	"13"	"6"	0
"3"	"13"	"6"	0
"4"	"13"	"6"	0
"5"	"13"	"6"	0
"1"	"14"	"6"	0
"2"	"14"	"6"	0
"3"	"14"	"6"	1
"4"	"14"	"6"	16
"5"	"14"	"6"	2
"1"	"15"	"6"	1
"2"	"15"	"6"	0
"3"	"15"	"6"	1
"4"	"15"	"6"	7
"5"	"15"	"6"	2
"1"	"16"	"6"	0
"2"	"16"	"6"	0
"3"	"16"	"6"	0
"4"	"16"	"6"	2
"5"	"16"	"6"	0
"1"	"17"	"6"	4
"2"	"17"	"6"	0
"3"	"17"	"6"	1
"4"	"17"	"6"	0
"5"	"17"	"6"	2
"1"	"18"	"6"	0
"2"	"18"	"6"	0
"3"	"18"	"6"	0
"4"	"18"	"6"	1
"5"	"18"	"6"	0
"1"	"19"	"6"	13
"2"	"19"	"6"	0
"3"	"19"	"6"	0
"4"	"19"	"6"	3
"5"	"19"	"6"	3
"1"	"20"	"6"	0
"2"	"20"	"6"	0
"3"	"20"	"6"	1
"4"	"20"	"6"	7
"5"	"20"	"6"	0
"1"	"21"	"6"	3
"2"	"21"	"6"	0
"3"	"21"	"6"	0
"4"	"21"	"6"	14
"5"	"21"	"6"	2
"1"	"22"	"6"	0
"2"	"22"	"6"	0
"3"	"22"	"6"	0
"4"	"22"	"6"	5
"5"	"22"	"6"	2
"1"	"23"	"6"	4
"2"	"23"	"6"	0
"3"	"23"	"6"	0
"4"	"23"	"6"	0
"5"	"23"	"6"	3
"1"	"24"	"6"	1
"2"	"24"	"6"	0
"3"	"24"	"6"	0
"4"	"24"	"6"	2
"5"	"24"	"6"	1
"1"	"25"	"6"	0
"2"	"25"	"6"	0
"3"	"25"	"6"	2
"4"	"25"	"6"	4
"5"	"25"	"6"	0
"1"	"26"	"6"	4
"2"	"26"	"6"	0
"3"	"26"	"6"	0
"4"	"26"	"6"	9
"5"	"26"	"6"	6
"1"	"27"	"6"	0
"2"	"27"	"6"	0
"3"	"27"	"6"	0
"4"	"27"	"6"	6
"5"	"27"	"6"	0
"1"	"28"	"6"	1
"2"	"28"	"6"	0
"3"	"28"	"6"	0
"4"	"28"	"6"	0
"5"	"28"	"6"	0
"1"	"29"	"6"	NA
"2"	"29"	"6"	NA
"3"	"29"	"6"	NA
"4"	"29"	"6"	NA
"5"	"29"	"6"	NA
"1"	"30"	"6"	0
"2"	"30"	"6"	0
"3"	"30"	"6"	0
"4"	"30"	"6"	0
"5"	"30"	"6"	8
"1"	"31"	"6"	3
"2"	"31"	"6"	0
"3"	"31"	"6"	0
"4"	"31"	"6"	0
"5"	"31"	"6"	0
"1"	"32"	"6"	0
"2"	"32"	"6"	0
"3"	"32"	"6"	0
"4"	"32"	"6"	1
"5"	"32"	"6"	0
"1"	"33"	"6"	NA
"2"	"33"	"6"	NA
"3"	"33"	"6"	NA
"4"	"33"	"6"	NA
"5"	"33"	"6"	NA
"1"	"34"	"6"	0
"2"	"34"	"6"	0
"3"	"34"	"6"	0
"4"	"34"	"6"	0
"5"	"34"	"6"	0
"1"	"35"	"6"	0
"2"	"35"	"6"	0
"3"	"35"	"6"	0
"4"	"35"	"6"	7
"5"	"35"	"6"	6
"1"	"36"	"6"	0
"2"	"36"	"6"	0
"3"	"36"	"6"	0
"4"	"36"	"6"	0
"5"	"36"	"6"	0
"1"	"37"	"6"	0
"2"	"37"	"6"	0
"3"	"37"	"6"	0
"4"	"37"	"6"	0
"5"	"37"	"6"	1
"1"	"38"	"6"	7
"2"	"38"	"6"	0
"3"	"38"	"6"	0
"4"	"38"	"6"	0
"5"	"38"	"6"	0
"1"	"39"	"6"	0
"2"	"39"	"6"	0
"3"	"39"	"6"	0
"4"	"39"	"6"	1
"5"	"39"	"6"	0
"1"	"40"	"6"	0
"2"	"40"	"6"	0
"3"	"40"	"6"	0
"4"	"40"	"6"	0
"5"	"40"	"6"	0
"1"	"41"	"6"	0
"2"	"41"	"6"	0
"3"	"41"	"6"	0
"4"	"41"	"6"	1
"5"	"41"	"6"	0
"1"	"42"	"6"	0
"2"	"42"	"6"	1
"3"	"42"	"6"	0
"4"	"42"	"6"	1
"5"	"42"	"6"	1
"1"	"43"	"6"	0
"2"	"43"	"6"	0
"3"	"43"	"6"	0
"4"	"43"	"6"	1
"5"	"43"	"6"	1
"1"	"44"	"6"	0
"2"	"44"	"6"	0
"3"	"44"	"6"	0
"4"	"44"	"6"	2
"5"	"44"	"6"	0
"1"	"45"	"6"	0
"2"	"45"	"6"	0
"3"	"45"	"6"	1
"4"	"45"	"6"	3
"5"	"45"	"6"	0
"1"	"46"	"6"	0
"2"	"46"	"6"	0
"3"	"46"	"6"	0
"4"	"46"	"6"	24
"5"	"46"	"6"	21
"1"	"47"	"6"	5
"2"	"47"	"6"	0
"3"	"47"	"6"	2
"4"	"47"	"6"	2
"5"	"47"	"6"	1
"1"	"48"	"6"	7
"2"	"48"	"6"	0
"3"	"48"	"6"	0
"4"	"48"	"6"	19
"5"	"48"	"6"	14
"1"	"49"	"6"	0
"2"	"49"	"6"	0
"3"	"49"	"6"	2
"4"	"49"	"6"	14
"5"	"49"	"6"	7
"1"	"50"	"6"	0
"2"	"50"	"6"	0
"3"	"50"	"6"	0
"4"	"50"	"6"	2
"5"	"50"	"6"	0
"1"	"51"	"6"	1
"2"	"51"	"6"	0
"3"	"51"	"6"	4
"4"	"51"	"6"	3
"5"	"51"	"6"	3
"1"	"52"	"6"	1
"2"	"52"	"6"	0
"3"	"52"	"6"	2
"4"	"52"	"6"	1
"5"	"52"	"6"	1
"1"	"53"	"6"	0
"2"	"53"	"6"	0
"3"	"53"	"6"	0
"4"	"53"	"6"	0
"5"	"53"	"6"	0
"1"	"54"	"6"	4
"2"	"54"	"6"	0
"3"	"54"	"6"	0
"4"	"54"	"6"	2
"5"	"54"	"6"	9
"1"	"55"	"6"	0
"2"	"55"	"6"	0
"3"	"55"	"6"	0
"4"	"55"	"6"	8
"5"	"55"	"6"	7
"1"	"56"	"6"	0
"2"	"56"	"6"	0
"3"	"56"	"6"	0
"4"	"56"	"6"	2
"5"	"56"	"6"	2
"1"	"57"	"6"	0
"2"	"57"	"6"	0
"3"	"57"	"6"	0
"4"	"57"	"6"	0
"5"	"57"	"6"	0
"1"	"58"	"6"	4
"2"	"58"	"6"	0
"3"	"58"	"6"	0
"4"	"58"	"6"	3
"5"	"58"	"6"	0
"1"	"59"	"6"	2
"2"	"59"	"6"	0
"3"	"59"	"6"	0
"4"	"59"	"6"	0
"5"	"59"	"6"	0
"1"	"60"	"6"	2
"2"	"60"	"6"	0
"3"	"60"	"6"	0
"4"	"60"	"6"	8
"5"	"60"	"6"	4
"1"	"61"	"6"	0
"2"	"61"	"6"	0
"3"	"61"	"6"	9
"4"	"61"	"6"	9
"5"	"61"	"6"	1
"1"	"62"	"6"	5
"2"	"62"	"6"	0
"3"	"62"	"6"	0
"4"	"62"	"6"	11
"5"	"62"	"6"	8
"1"	"63"	"6"	0
"2"	"63"	"6"	0
"3"	"63"	"6"	0
"4"	"63"	"6"	1
"5"	"63"	"6"	2
"1"	"64"	"6"	0
"2"	"64"	"6"	0
"3"	"64"	"6"	0
"4"	"64"	"6"	1
"5"	"64"	"6"	0
"1"	"65"	"6"	0
"2"	"65"	"6"	0
"3"	"65"	"6"	0
"4"	"65"	"6"	0
"5"	"65"	"6"	0
"1"	"66"	"6"	2
"2"	"66"	"6"	0
"3"	"66"	"6"	0
"4"	"66"	"6"	0
"5"	"66"	"6"	1
"1"	"67"	"6"	0
"2"	"67"	"6"	0
"3"	"67"	"6"	0
"4"	"67"	"6"	0
"5"	"67"	"6"	0
"1"	"68"	"6"	0
"2"	"68"	"6"	0
"3"	"68"	"6"	0
"4"	"68"	"6"	0
"5"	"68"	"6"	0
"1"	"69"	"6"	NA
"2"	"69"	"6"	NA
"3"	"69"	"6"	NA
"4"	"69"	"6"	NA
"5"	"69"	"6"	NA
"1"	"70"	"6"	0
"2"	"70"	"6"	0
"3"	"70"	"6"	0
"4"	"70"	"6"	2
"5"	"70"	"6"	4
"1"	"71"	"6"	0
"2"	"71"	"6"	0
"3"	"71"	"6"	0
"4"	"71"	"6"	0
"5"	"71"	"6"	0
"1"	"72"	"6"	0
"2"	"72"	"6"	0
"3"	"72"	"6"	0
"4"	"72"	"6"	0
"5"	"72"	"6"	0
"1"	"73"	"6"	0
"2"	"73"	"6"	0
"3"	"73"	"6"	0
"4"	"73"	"6"	0
"5"	"73"	"6"	0
"1"	"74"	"6"	0
"2"	"74"	"6"	0
"3"	"74"	"6"	0
"4"	"74"	"6"	0
"5"	"74"	"6"	0
"1"	"75"	"6"	6
"2"	"75"	"6"	0
"3"	"75"	"6"	0
"4"	"75"	"6"	14
"5"	"75"	"6"	3
"1"	"76"	"6"	0
"2"	"76"	"6"	0
"3"	"76"	"6"	0
"4"	"76"	"6"	0
"5"	"76"	"6"	0
"1"	"77"	"6"	0
"2"	"77"	"6"	0
"3"	"77"	"6"	0
"4"	"77"	"6"	1
"5"	"77"	"6"	7
"1"	"78"	"6"	NA
"2"	"78"	"6"	NA
"3"	"78"	"6"	NA
"4"	"78"	"6"	NA
"5"	"78"	"6"	NA
"1"	"79"	"6"	2
"2"	"79"	"6"	0
"3"	"79"	"6"	0
"4"	"79"	"6"	2
"5"	"79"	"6"	1
"1"	"80"	"6"	1
"2"	"80"	"6"	0
"3"	"80"	"6"	0
"4"	"80"	"6"	3
"5"	"80"	"6"	10
"1"	"81"	"6"	2
"2"	"81"	"6"	0
"3"	"81"	"6"	0
"4"	"81"	"6"	2
"5"	"81"	"6"	0
"1"	"82"	"6"	2
"2"	"82"	"6"	0
"3"	"82"	"6"	0
"4"	"82"	"6"	4
"5"	"82"	"6"	1
"1"	"83"	"6"	4
"2"	"83"	"6"	0
"3"	"83"	"6"	0
"4"	"83"	"6"	1
"5"	"83"	"6"	4
"1"	"84"	"6"	6
"2"	"84"	"6"	0
"3"	"84"	"6"	0
"4"	"84"	"6"	6
"5"	"84"	"6"	11
"1"	"85"	"6"	0
"2"	"85"	"6"	0
"3"	"85"	"6"	0
"4"	"85"	"6"	13
"5"	"85"	"6"	20
"1"	"86"	"6"	4
"2"	"86"	"6"	6
"3"	"86"	"6"	0
"4"	"86"	"6"	1
"5"	"86"	"6"	0
"1"	"87"	"6"	0
"2"	"87"	"6"	0
"3"	"87"	"6"	0
"4"	"87"	"6"	2
"5"	"87"	"6"	9
"1"	"88"	"6"	2
"2"	"88"	"6"	0
"3"	"88"	"6"	0
"4"	"88"	"6"	5
"5"	"88"	"6"	1
"1"	"89"	"6"	0
"2"	"89"	"6"	0
"3"	"89"	"6"	0
"4"	"89"	"6"	2
"5"	"89"	"6"	3
"1"	"90"	"6"	0
"2"	"90"	"6"	0
"3"	"90"	"6"	11
"4"	"90"	"6"	0
"5"	"90"	"6"	0
"1"	"91"	"6"	0
"2"	"91"	"6"	0
"3"	"91"	"6"	0
"4"	"91"	"6"	0
"5"	"91"	"6"	0
"1"	"92"	"6"	1
"2"	"92"	"6"	0
"3"	"92"	"6"	0
"4"	"92"	"6"	1
"5"	"92"	"6"	1
"1"	"93"	"6"	2
"2"	"93"	"6"	0
"3"	"93"	"6"	4
"4"	"93"	"6"	3
"5"	"93"	"6"	9
"1"	"94"	"6"	0
"2"	"94"	"6"	0
"3"	"94"	"6"	1
"4"	"94"	"6"	4
"5"	"94"	"6"	3
"1"	"95"	"6"	0
"2"	"95"	"6"	0
"3"	"95"	"6"	0
"4"	"95"	"6"	0
"5"	"95"	"6"	0
"1"	"1"	"7"	0
"2"	"1"	"7"	0
"3"	"1"	"7"	0
"4"	"1"	"7"	7
"5"	"1"	"7"	0
"1"	"2"	"7"	0
"2"	"2"	"7"	0
"3"	"2"	"7"	0
"4"	"2"	"7"	0
"5"	"2"	"7"	0
"1"	"3"	"7"	1
"2"	"3"	"7"	0
"3"	"3"	"7"	0
"4"	"3"	"7"	0
"5"	"3"	"7"	0
"1"	"4"	"7"	0
"2"	"4"	"7"	0
"3"	"4"	"7"	0
"4"	"4"	"7"	0
"5"	"4"	"7"	0
"1"	"5"	"7"	0
"2"	"5"	"7"	0
"3"	"5"	"7"	0
"4"	"5"	"7"	0
"5"	"5"	"7"	0
"1"	"6"	"7"	0
"2"	"6"	"7"	0
"3"	"6"	"7"	0
"4"	"6"	"7"	0
"5"	"6"	"7"	1
"1"	"7"	"7"	0
"2"	"7"	"7"	0
"3"	"7"	"7"	0
"4"	"7"	"7"	0
"5"	"7"	"7"	0
"1"	"8"	"7"	0
"2"	"8"	"7"	0
"3"	"8"	"7"	0
"4"	"8"	"7"	0
"5"	"8"	"7"	0
"1"	"9"	"7"	7
"2"	"9"	"7"	0
"3"	"9"	"7"	0
"4"	"9"	"7"	0
"5"	"9"	"7"	0
"1"	"10"	"7"	0
"2"	"10"	"7"	0
"3"	"10"	"7"	0
"4"	"10"	"7"	1
"5"	"10"	"7"	0
"1"	"11"	"7"	0
"2"	"11"	"7"	0
"3"	"11"	"7"	0
"4"	"11"	"7"	0
"5"	"11"	"7"	0
"1"	"12"	"7"	0
"2"	"12"	"7"	2
"3"	"12"	"7"	4
"4"	"12"	"7"	8
"5"	"12"	"7"	16
"1"	"13"	"7"	0
"2"	"13"	"7"	0
"3"	"13"	"7"	0
"4"	"13"	"7"	0
"5"	"13"	"7"	0
"1"	"14"	"7"	0
"2"	"14"	"7"	0
"3"	"14"	"7"	1
"4"	"14"	"7"	10
"5"	"14"	"7"	9
"1"	"15"	"7"	2
"2"	"15"	"7"	0
"3"	"15"	"7"	0
"4"	"15"	"7"	5
"5"	"15"	"7"	12
"1"	"16"	"7"	1
"2"	"16"	"7"	0
"3"	"16"	"7"	0
"4"	"16"	"7"	5
"5"	"16"	"7"	12
"1"	"17"	"7"	NA
"2"	"17"	"7"	NA
"3"	"17"	"7"	NA
"4"	"17"	"7"	NA
"5"	"17"	"7"	NA
"1"	"18"	"7"	4
"2"	"18"	"7"	0
"3"	"18"	"7"	0
"4"	"18"	"7"	2
"5"	"18"	"7"	0
"1"	"19"	"7"	5
"2"	"19"	"7"	2
"3"	"19"	"7"	0
"4"	"19"	"7"	19
"5"	"19"	"7"	1
"1"	"20"	"7"	1
"2"	"20"	"7"	0
"3"	"20"	"7"	10
"4"	"20"	"7"	2
"5"	"20"	"7"	16
"1"	"21"	"7"	1
"2"	"21"	"7"	0
"3"	"21"	"7"	0
"4"	"21"	"7"	3
"5"	"21"	"7"	0
"1"	"22"	"7"	6
"2"	"22"	"7"	0
"3"	"22"	"7"	2
"4"	"22"	"7"	0
"5"	"22"	"7"	6
"1"	"23"	"7"	9
"2"	"23"	"7"	0
"3"	"23"	"7"	3
"4"	"23"	"7"	10
"5"	"23"	"7"	8
"1"	"24"	"7"	4
"2"	"24"	"7"	0
"3"	"24"	"7"	0
"4"	"24"	"7"	7
"5"	"24"	"7"	10
"1"	"25"	"7"	0
"2"	"25"	"7"	0
"3"	"25"	"7"	5
